0.9955851652286809, 2.6397127888797116
1.1064442690348986, 2.6858482084353024
1.1986200212726403, 2.7305554962955734
1.30013135398222, 2.779108316749004
1.3969541723937207, 2.8363853578405522
1.49961630008442, 2.893717256743701
1.6022589227754396, 2.961069849232447
1.695548898119901, 3.033345016015433
1.794678182743561, 3.1056750406100186
1.8937904004925015, 3.1867731720920025
1.9415849640833716, 3.232316127282313
1.9928684844920013, 3.2854075173487827
2.045319866756471, 3.338509878977572
2.094270101578381, 3.3903267392212015
2.1467092932180507, 3.44969203434099
