0.2 -1.02 120940000000 steps
108.583 0.128776 
n radius_n error   
0 0 0
1 1 5.63211e-09
2 2.66634 0.000127554
3 4.38816 0.000412944
4 6.77281 0.000677816
5 8.97938 0.000948437
6 11.8083 0.00125923
7 14.3296 0.00179466
8 17.5176 0.00254575
9 20.3642 0.00290393
10 23.8355 0.00351988
11 26.9848 0.00425853
12 30.7156 0.00514502
13 34.1426 0.00608287
14 38.1219 0.00703593
15 41.7919 0.00792242
16 45.9935 0.00851664
17 49.9018 0.0100832
18 54.3195 0.0117631
19 58.4387 0.0132217
20 63.0639 0.0140171
21 67.4137 0.0154363
22 72.239 0.0172179
23 76.7788 0.0180958
24 81.7815 0.0189682
25 86.5147 0.0225874
26 91.7121 0.0230683
27 96.6443 0.0247821
28 102.012 0.0262484
29 107.114 0.0270536
30 112.648 0.0294878
31 117.938 0.0319482
32 123.64 0.0329755
33 129.088 0.0352335
34 134.967 0.0360612
35 140.596 0.0400179
36 146.624 0.041425
37 152.405 0.0444656
38 158.588 0.0467584
39 164.506 0.0507951
40 170.828 0.0563831
41 176.893 0.0579826
42 183.379 0.0605406
43 189.61 0.0619476
44 196.221 0.0636995
45 202.58 0.0683057
46 209.352 0.0857572
47 215.867 0.0796233
48 222.733 0.0905804
49 229.389 0.106131
50 236.445 0.110259
51 243.261 0.0889648
52 250.41 0.0924752
53 257.37 0.0946325
54 264.677 0.0985984
55 271.76 0.112582
56 279.191 0.118766
57 286.394 0.123652
58 293.911 0.118814
59 301.194 0.13529
60 308.875 0.145672
61 316.303 0.12611
62 324.056 0.135785
63 331.667 0.138856
64 339.596 0.142706
65 347.267 0.164919
66 355.252 0.170369
67 363.094 0.159232
68 371.193 0.155805
69 379.095 0.163292
70 387.305 0.182073
71 395.297 0.20247
72 403.638 0.219572
73 411.847 0.251987
74 420.345 0.220735
75 428.621 0.232407
76 437.171 0.222504
77 445.593 0.236349
78 454.332 0.232886
79 462.86 0.247965
80 471.652 0.257957
81 480.205 0.259273
82 489.154 0.283273
83 497.82 0.276866
84 506.885 0.253636
85 515.732 0.269758
86 524.844 0.332301
87 533.755 0.369898
88 542.965 0.378116
89 551.979 0.368273
90 561.277 0.394025
91 570.462 0.36713
92 579.827 0.3941
93 589.103 0.347201
94 598.473 0.361317
95 607.764 0.401337
96 617.415 0.409227
97 626.759 0.423622
98 636.423 0.384415
99 645.905 0.397459
100 655.605 0.375416
101 665.154 0.379641
102 675.151 0.375228
103 684.961 0.387606
104 694.917 0.46328
105 704.687 0.46824
106 714.725 0.468023
107 724.676 0.431712
108 734.852 0.485872
109 744.808 0.498734
110 755.085 0.578274
111 765.282 0.579151
112 775.472 0.536411
113 785.752 0.546939
114 796.126 0.540687
115 806.208 0.541427
116 816.831 0.58826
117 827.064 0.553727
118 837.763 0.56623
119 848.197 0.558301
120 858.735 0.595058
121 869.247 0.667115
122 879.981 0.639607
123 890.649 0.671817
124 901.516 0.636187
125 912.255 0.712148
126 923.369 0.733665
127 934.016 0.807131
128 944.861 0.668566
129 955.887 0.694769
130 966.849 0.817345
131 977.805 0.846101
132 989.028 0.880935
133 1000.25 0.814861
134 1011.7 0.820436
135 1022.94 0.848354
136 1034.29 0.910815
137 1045.11 1.09828
138 1056.7 1.11236
139 1068.16 1.07029
140 1079.68 1.06884
141 1091.01 0.841014
142 1102.47 0.944679
143 1113.84 1.00124
144 1125.49 0.956794
145 1137.09 0.998569
146 1148.8 1.0645
147 1160.17 1.03201
148 1171.68 1.17763
149 1183.37 1.04138
150 1195.38 0.968812
151 1207.05 1.21058
152 1219.01 1.12399
153 1230.97 0.999095
154 1243.12 1.03426
155 1255.07 1.0698
156 1267.36 1.09658
157 1279.15 1.09029
158 1291.08 1.13935
159 1303.02 1.15912
160 1315.32 1.14201
161 1327.22 1.17254
162 1339.98 1.22677
163 1351.84 1.22929
164 1364.08 1.25133
165 1376.52 1.25218
166 1389.28 1.29941
167 1401.5 1.27307
168 1414.01 1.33971
169 1426.49 1.33779
170 1439.3 1.35855
171 1451.62 1.37329
172 1464.36 1.402
173 1476.88 1.41304
174 1489.84 1.47966
175 1502.17 1.48535
176 1515.01 1.47192
177 1528.2 1.49819
178 1541.13 1.56266
179 1554.4 1.57185
180 1567.56 1.57706
181 1580.54 1.65181
182 1593.26 1.68011
183 1606.26 1.74935
184 1619.67 1.69546
185 1632.73 1.74281
186 1646.36 1.92547
187 1659.43 1.77485
188 1672.8 1.80703
189 1685.83 1.81431
190 1699.56 1.88274
191 1712.88 1.94643
192 1726.53 1.97834
193 1740.11 2.14937
194 1754.09 2.28912
195 1766.99 2.42928
196 1779.79 2.28971
197 1793.12 2.34283
198 1807.29 2.32357
199 1821.44 2.13098
200 1835.72 2.18859
201 1849.37 2.2248
202 1863.49 2.37987
203 1876.86 2.84975
204 1890.19 2.7388
205 1903.43 2.73953
206 1917.61 2.67005
207 1931.12 2.4484
208 1945.42 2.96479
209 1959.59 3.37391
210 1973.88 2.98743
211 1988.95 3.09433
212 2003.29 3.72507
213 2016.89 3.75891
214 2031.34 3.41739
215 2045.59 3.18909
216 2059.91 3.14387
217 2074.2 2.93466
218 2087.81 3.25654
219 2102 3.26256
220 2116.53 3.33195
