0 -0.973913 41810000000 steps
347.978 2.44044 
n radius_n error   
0 0 0
1 1 5.22767e-09
2 2.66618 0.000460287
3 4.55425 0.00161755
4 7.03833 0.00234987
5 9.56197 0.00347631
6 12.5713 0.00455715
7 15.5468 0.00668411
8 19.0036 0.00855171
9 22.4116 0.0116613
10 26.2442 0.0148921
11 30.0304 0.015477
12 34.2041 0.0180548
13 38.3161 0.0218832
14 42.7937 0.0247346
15 47.2206 0.0286031
16 52.0035 0.0306457
17 56.6986 0.0362494
18 61.761 0.0439466
19 66.781 0.0460761
20 72.1044 0.0510693
21 77.3371 0.0546527
22 82.9037 0.0660218
23 88.3858 0.071498
24 94.171 0.0738282
25 99.9344 0.0774746
26 105.987 0.0840915
27 111.927 0.0868882
28 118.177 0.0917372
29 124.365 0.114719
30 130.823 0.13619
31 137.262 0.144451
32 144.015 0.148565
33 150.688 0.139912
34 157.53 0.141391
35 164.286 0.141144
36 171.375 0.167214
37 178.412 0.184468
38 185.677 0.206107
39 192.824 0.229529
40 200.207 0.238944
41 207.674 0.215284
42 215.246 0.242082
43 222.841 0.274734
44 230.597 0.23903
45 238.337 0.255033
46 246.315 0.25564
47 254.207 0.262634
48 262.295 0.302965
49 270.432 0.292995
50 278.749 0.317148
51 286.914 0.315782
52 295.351 0.32449
53 303.844 0.326494
54 312.52 0.357617
55 321.166 0.375694
56 329.877 0.373343
57 338.715 0.38154
58 347.683 0.391776
59 356.529 0.399489
60 365.639 0.424391
61 374.553 0.447822
62 383.806 0.440194
63 392.968 0.451303
64 402.439 0.460551
65 411.688 0.476015
66 421.101 0.4913
67 430.46 0.504053
68 440.159 0.507931
69 449.931 0.529724
70 459.879 0.546519
71 469.77 0.621098
72 479.604 0.781133
73 489.366 0.672232
74 499.588 0.616886
75 509.603 0.663433
76 519.66 0.803721
77 529.832 0.761772
78 540.038 0.656373
79 550.399 0.726415
80 560.811 0.789944
81 571.339 0.857935
82 581.997 0.856912
83 592.54 0.858526
84 603.31 0.866303
85 613.766 0.887004
86 624.708 0.884168
87 635.735 0.996622
88 646.799 0.933499
89 657.747 0.921255
90 668.935 0.980679
91 680.065 1.03409
92 691.36 1.08165
93 702.503 1.16053
94 713.67 1.18551
95 724.667 1.26559
96 736.145 1.36318
97 747.545 1.37956
98 759.093 1.46472
99 770.464 1.5808
100 782.56 1.54699
101 794.313 1.59527
102 806.146 1.62905
103 817.719 1.63905
104 829.514 1.70835
105 841.229 1.60207
106 853.258 1.76743
107 865.136 1.89103
108 877.099 1.78584
109 889.248 1.80787
110 901.442 1.73645
111 913.778 1.83852
112 925.88 1.73821
113 938.419 1.65952
114 950.565 1.61008
115 963.147 1.76825
116 976.018 1.64349
117 988.422 1.67938
118 1001.55 1.72621
119 1014.46 1.77358
120 1026.88 1.82981
121 1039.58 1.80619
122 1052.36 1.8361
123 1065.42 1.87086
124 1078.52 1.89498
125 1091.72 1.91654
126 1104.83 1.87674
127 1117.94 1.92316
128 1130.79 1.81333
129 1144.03 1.95156
130 1157.48 2.01987
131 1170.5 2.12022
132 1183.62 2.18358
133 1196.56 2.20191
134 1210.02 2.41442
135 1223.39 2.3811
136 1236.87 2.43254
137 1250.27 2.50358
138 1263.72 2.42567
139 1277.55 2.44888
140 1291.47 2.58373
141 1305.09 2.50388
142 1318.71 2.51122
143 1332.55 2.59492
144 1346.39 2.60487
145 1360.26 2.6392
146 1374.1 2.70004
147 1387.98 2.86455
148 1401.86 2.85985
149 1416.34 2.98794
150 1430.61 3.16761
151 1445.03 3.29932
152 1459.61 3.43566
153 1473.9 3.45607
154 1487.88 3.25201
155 1502.04 3.36104
156 1516.27 3.73621
157 1530.57 3.89079
158 1545 3.92109
159 1559.47 3.83703
160 1574.46 3.4836
161 1589.47 3.58132
162 1604.53 3.45049
163 1619.46 3.494
164 1634.02 3.35342
165 1648.76 3.3445
166 1663.69 3.29229
167 1678.88 3.33051
168 1694.15 3.40373
169 1709.44 3.22925
170 1724.39 3.37596
171 1739.41 3.47267
172 1755.19 3.65756
173 1770.86 3.7239
174 1786.29 3.60054
175 1801.28 3.67165
176 1817.07 3.63034
177 1830.83 3.65192
178 1846.56 3.77237
179 1862.87 4.00155
180 1878.37 3.84582
181 1894.93 3.87132
182 1910.66 3.94774
183 1926.09 4.14762
184 1941.63 4.11067
185 1956.91 4.12297
186 1973.15 4.13269
187 1989.15 4.23016
188 2004.37 4.16219
189 2020.02 4.14178
190 2035.74 4.28311
191 2050.99 4.43337
192 2067.57 5.00331
193 2083.15 4.59469
194 2099.36 4.60395
195 2115.64 4.73492
196 2132.74 4.91158
197 2149.21 4.97011
198 2165.79 4.92688
199 2183.1 4.87042
200 2199.73 5.18618
201 2215.49 5.26036
202 2232.8 5.17493
203 2250.04 5.45727
204 2264.78 5.53637
205 2281.38 5.82542
206 2299.17 6.01207
207 2316.73 5.91809
208 2334.73 6.20465
209 2351.14 6.36701
210 2368.51 6.80427
211 2384.63 6.90448
212 2401.47 6.15671
213 2418.85 6.19952
214 2436.42 6.34334
215 2453.94 6.74886
216 2471.12 7.14407
217 2488.64 7.15324
218 2505.42 7.50757
219 2522.29 7.22747
220 2538.82 7.26455
221 2555.25 7.42769
