0.2 -1.67903 112760000000 steps
200.041 0.73572 
n radius_n error   
0 0 0
1 1 5.13717e-09
2 2.66668 0.000266487
3 4.51209 0.00080383
4 6.96902 0.00131399
5 9.40814 0.00200845
6 12.3653 0.00252251
7 15.2259 0.00349794
8 18.6162 0.00430161
9 21.8709 0.00570891
10 25.6029 0.00704847
11 29.2156 0.0094658
12 33.266 0.0112115
13 37.2092 0.0143799
14 41.5635 0.0141485
15 45.7915 0.0160556
16 50.4175 0.0172886
17 54.9283 0.0211736
18 59.8131 0.0221567
19 64.6088 0.026309
20 69.7411 0.0326348
21 74.7845 0.0320576
22 80.1558 0.0336157
23 85.4141 0.0381605
24 90.9759 0.0449564
25 96.4669 0.0426587
26 102.273 0.0511046
27 107.962 0.0533657
28 113.97 0.0581906
29 119.919 0.0579097
30 126.143 0.063777
31 132.284 0.0667517
32 138.711 0.0784956
33 145.074 0.077277
34 151.728 0.0858007
35 158.25 0.0828258
36 165.069 0.0920105
37 171.717 0.0937549
38 178.69 0.0991437
39 185.603 0.105897
40 192.738 0.120769
41 199.824 0.135114
42 207.182 0.153371
43 214.411 0.164567
44 221.84 0.179797
45 229.234 0.186708
46 236.909 0.186424
47 244.323 0.192933
48 252.102 0.174905
49 259.747 0.18666
50 267.691 0.190011
51 275.597 0.204613
52 283.747 0.217989
53 291.799 0.225921
54 300.053 0.232181
55 308.238 0.234413
56 316.627 0.251416
57 324.956 0.228443
58 333.538 0.261819
59 342.003 0.261917
60 350.733 0.245054
61 359.387 0.282601
62 368.311 0.322513
63 377.126 0.298611
64 386.119 0.299258
65 394.951 0.327896
66 404.141 0.320268
67 413.163 0.317563
68 422.472 0.355136
69 431.747 0.372357
70 441.293 0.372922
71 450.525 0.362159
72 460.128 0.398078
73 469.523 0.412636
74 479.239 0.404958
75 488.854 0.463266
76 498.728 0.418365
77 508.21 0.413669
78 518.21 0.457804
79 528.162 0.520425
80 538.267 0.46822
81 548.154 0.487149
82 558.236 0.552076
83 568.322 0.49799
84 578.511 0.492389
85 588.619 0.490075
86 598.935 0.500885
87 609.177 0.52321
88 619.558 0.528372
89 629.82 0.557679
90 640.426 0.559121
91 650.92 0.600898
92 661.468 0.622075
93 671.783 0.622215
94 682.496 0.636465
95 693.4 0.664304
96 704.389 0.693147
97 715.326 0.687424
98 726.404 0.702051
99 737.184 0.719288
100 748.211 0.728828
101 759.349 0.790268
102 770.663 0.808484
103 782.016 0.795638
104 793.362 0.791668
105 804.54 0.832937
106 816.169 0.840146
107 827.428 0.862942
108 839.174 0.855286
109 850.769 0.857158
110 862.642 0.884864
111 874.481 0.91701
112 886.33 0.910035
113 897.875 0.97716
114 909.679 0.975833
115 921.235 0.994345
116 933.122 1.00495
117 945.077 1.02614
118 957.359 1.02596
119 969.243 1.01591
120 981.483 1.05618
121 993.951 1.06963
122 1006.74 1.09232
123 1018.97 1.12108
124 1031.27 1.15605
125 1043.56 1.1917
126 1056.15 1.17715
127 1068.98 1.21279
128 1081.91 1.2364
129 1094.37 1.2475
130 1107.15 1.24017
131 1120.12 1.25095
132 1132.96 1.27493
133 1145.8 1.31052
134 1158.69 1.36236
135 1171.63 1.39102
136 1184.65 1.39189
137 1197.57 1.50743
138 1210.81 1.45358
139 1223.55 1.48943
140 1236.58 1.57038
141 1249.92 1.52362
142 1263.22 1.55177
143 1276.62 1.55414
144 1290.38 1.5826
145 1303.89 1.61793
146 1317.34 1.65744
147 1330.67 1.64745
148 1343.93 1.74662
149 1357.43 1.70152
150 1371.07 1.74627
151 1384.85 1.76653
152 1398.56 1.87577
153 1412.4 1.7819
154 1426.53 1.98198
155 1440.55 2.09241
156 1455.13 2.29023
157 1469.33 2.25473
158 1483.43 2.03863
159 1497.21 2.02797
160 1511.47 2.1435
161 1525.57 2.18557
162 1539.4 2.49624
163 1553.36 2.33521
164 1567.62 2.41581
165 1581.53 2.4422
166 1595.72 2.53106
167 1610.22 2.54319
168 1624.88 2.62066
169 1639.9 2.37325
170 1654.36 2.37335
171 1668.52 2.43492
172 1682.89 2.38824
173 1697.42 2.37888
174 1711.55 2.40887
175 1726.15 2.47611
176 1740.78 2.54289
177 1754.83 2.45599
178 1769.43 2.61999
179 1784.63 2.62239
180 1799.61 3.00278
181 1815.02 3.11809
182 1830.25 2.87927
183 1845.13 2.84987
184 1859.95 2.91597
185 1874.11 2.85947
186 1889.11 2.95326
187 1904.12 2.80505
188 1919.55 2.86553
189 1934.94 2.99824
190 1950.17 3.06114
191 1965.26 3.15133
192 1980.28 3.09595
193 1996.2 3.09618
194 2013.11 3.28445
195 2027.87 3.21613
196 2044.24 3.2972
197 2060.5 3.25954
198 2076.38 3.61741
199 2091.83 3.44815
200 2107.64 3.55564
201 2124 3.56849
202 2139.95 3.69202
203 2156.08 3.52306
204 2171.85 3.60603
205 2187.35 3.61341
206 2203.3 3.75505
207 2219.9 3.83945
208 2236.89 3.79073
209 2251.99 3.62365
210 2267.95 3.88361
211 2284.56 3.97277
212 2301.32 3.97804
213 2317.29 3.98821
214 2332.98 4.06474
215 2349.63 4.00033
216 2366.7 4.26073
217 2382.1 4.44219
218 2397.38 4.55406
219 2413.57 4.99538
220 2429.05 5.09806
