1.4 -1.90124 210400000000 steps
73.9862 1.95405 
n radius_n error   
0 0 0
1 1 4.57354e-09
2 2.66676 7.98845e-05
3 4.0399 0.000247638
4 6.24664 0.000294651
5 7.63843 0.000601117
6 10.0938 0.000695343
7 11.2162 0.00141264
8 13.8075 0.00135151
9 14.8948 0.00202245
10 17.436 0.00355435
11 18.5526 0.00341613
12 21.0992 0.00362063
13 22.1563 0.00522938
14 24.7599 0.00576802
15 25.7383 0.00557201
16 28.3821 0.00678606
17 29.312 0.0072117
18 31.9794 0.0109385
19 32.8729 0.00990314
20 35.5667 0.0142741
21 36.3848 0.0124657
22 39.1039 0.0142187
23 39.861 0.0165426
24 42.6058 0.0130685
25 43.3344 0.0187337
26 46.1072 0.0165135
27 46.7774 0.0216554
28 49.582 0.0191218
29 50.1788 0.0289042
30 52.9852 0.029961
31 53.5499 0.0336835
32 56.3481 0.0365788
33 56.846 0.0325618
34 59.6757 0.047252
35 60.1423 0.0435402
36 62.9767 0.0352013
37 63.3685 0.0499471
38 66.2556 0.042187
39 66.6774 0.0446722
40 69.5403 0.0592494
41 69.8204 0.0922087
42 72.7305 0.0524446
43 73.0465 0.0862172
44 76.0576 0.0552908
45 76.2967 0.0597667
46 79.1762 0.0633346
47 79.4009 0.0808595
48 82.2854 0.0838228
49 82.5806 0.0766285
50 85.3518 0.0776908
51 85.6158 0.104479
52 88.5276 0.093446
53 88.7734 0.100421
54 91.5662 0.101874
55 91.678 0.114516
56 94.6943 0.116156
57 94.7052 0.121659
58 97.572 0.128469
59 97.6146 0.141548
60 100.455 0.151353
61 100.595 0.154075
62 103.28 0.215614
63 103.282 0.184187
64 106.13 0.168666
65 106.413 0.160398
66 109.368 0.168465
67 109.538 0.188497
68 112.065 0.251833
69 112.309 0.254743
70 115.238 0.214435
71 115.178 0.199661
72 117.783 0.255893
73 117.815 0.275515
74 120.822 0.222588
75 120.464 0.353124
76 123.818 0.242231
77 123.617 0.311554
78 126.372 0.321908
79 126.106 0.321855
80 129.342 0.269905
81 128.879 0.364034
82 132.417 0.291616
83 132.137 0.321214
84 135.103 0.561194
85 134.462 0.361416
86 137.047 0.459671
87 136.884 0.507746
88 139.457 0.650299
89 139.236 0.724874
90 141.928 0.577422
91 142.199 0.472708
92 145.159 0.540207
93 144.805 0.537849
94 146.661 0.753592
95 146.929 0.616127
96 149.138 0.747846
97 150.365 0.536014
98 151.815 0.808192
99 152.687 0.752431
100 155.672 0.662619
101 154.942 0.771484
102 157.911 0.587139
103 157.521 0.785086
104 160.66 0.601556
105 159.975 0.921912
106 162.343 0.756316
107 162.5 0.686564
108 164.866 0.651001
109 164.565 0.743739
110 167.517 0.731367
111 167.005 0.761531
112 169.736 0.961443
113 169.9 1.38196
114 173.236 0.966666
115 173.283 1.8235
116 175.702 0.734666
117 175.508 0.736704
118 177.594 0.949898
119 177.468 0.90782
120 178.654 1.25056
121 180.152 0.925428
122 181.853 1.15968
123 181.171 1.2952
124 183.127 1.19441
125 185.567 1.04866
126 184.84 1.57636
127 186.207 1.33847
128 189.101 1.33682
129 188.594 1.38668
130 191.871 1.32666
131 189.14 2.52501
132 193.71 1.53448
133 193.402 1.32922
134 195.055 1.57458
135 195.693 1.48848
136 195.808 2.18083
137 197.586 1.7464
138 199.739 2.00475
139 202.2 1.71429
140 203.137 1.9493
141 204.335 1.38851
142 206.891 1.51472
143 205.951 1.52793
144 210.341 1.43119
145 207.709 1.51896
146 211.501 1.4342
147 209.219 1.77201
148 211.887 1.67278
149 213.412 2.21815
150 216.167 1.65246
151 215.212 2.07337
152 216.962 2.52391
153 216.942 2.50771
154 222.522 1.72398
155 222.065 1.93265
156 225.372 1.64213
157 223.012 2.23884
158 228.017 2.08205
159 227.374 1.88156
160 229.298 4.42774
161 227.415 2.0295
162 227.446 4.51861
163 229.467 1.72765
164 230.115 2.37081
165 230.564 2.0583
166 232.162 2.0241
167 232.727 1.92367
168 234.566 2.93522
169 234.547 2.58352
170 237.307 2.48005
171 239.179 2.50036
172 238.814 3.41299
173 239.305 2.59567
174 235.214 4.06107
175 237.733 4.35888
176 237.663 4.48775
177 241.182 5.15641
178 234.96 8.71886
179 239.759 8.43631
180 236.095 11.3955
181 249.545 2.84548
182 244.45 8.5663
183 253.134 2.88431
184 250.923 5.30882
185 254.779 4.26441
186 254.633 3.12679
187 252.47 3.87157
188 254.472 3.33844
189 254.956 3.97186
190 263.253 3.10227
191 258.513 4.51922
192 263.446 3.6451
193 262.283 3.13512
194 263.727 3.46833
195 266.175 4.0072
196 271.351 3.81292
197 269.137 3.43498
198 267.792 4.28148
199 269.689 3.86528
200 273.944 4.11216
201 272.18 4.43903
202 275.796 5.83947
203 276.157 5.82626
204 276.556 5.51686
205 277.926 4.88746
206 283.393 5.5986
207 279.388 4.95843
208 278.881 4.95414
209 273.796 7.29692
210 276.866 6.45839
211 280.799 4.74476
212 282.976 4.94635
213 278.85 6.14683
214 283.732 6.75013
215 283.873 5.56856
216 285.854 6.02056
217 287.068 7.63882
218 283.415 5.41971
219 284.763 8.64237
220 291.101 5.37707
221 286.642 7.91424
222 289.214 6.46062
223 287.653 8.26974
224 284.867 7.27208
225 290.225 9.83483
