0.3 -1.68488 115680000000 steps
190.688 0.745265 
n radius_n error   
0 0 0
1 1 4.49287e-09
2 2.66699 0.000268834
3 4.4881 0.000719573
4 6.93039 0.00113052
5 9.32457 0.00194108
6 12.2567 0.00275795
7 15.0443 0.00576906
8 18.3844 0.00693842
9 21.5531 0.00577265
10 25.2338 0.00677646
11 28.7528 0.00804455
12 32.752 0.00973686
13 36.5757 0.0112355
14 40.8448 0.0130842
15 44.97 0.0148352
16 49.5099 0.0183232
17 53.8911 0.0244655
18 58.702 0.0231073
19 63.3725 0.0234687
20 68.3811 0.0254996
21 73.3027 0.0288652
22 78.5426 0.032838
23 83.661 0.0352217
24 89.1243 0.0375715
25 94.4704 0.0408073
26 100.144 0.0433593
27 105.717 0.0450444
28 111.612 0.0524998
29 117.386 0.0557703
30 123.46 0.0549056
31 129.409 0.0607609
32 135.682 0.064039
33 141.807 0.0757286
34 148.258 0.0769052
35 154.576 0.0793534
36 161.207 0.0822779
37 167.725 0.0885255
38 174.522 0.0916924
39 181.191 0.0950445
40 188.173 0.100179
41 195.026 0.104069
42 202.148 0.110876
43 209.199 0.138876
44 216.481 0.145986
45 223.678 0.136227
46 231.13 0.158149
47 238.483 0.150631
48 246.037 0.147554
49 253.53 0.14457
50 261.301 0.153732
51 268.991 0.161551
52 276.917 0.168489
53 284.659 0.174732
54 292.707 0.190901
55 300.663 0.195494
56 308.843 0.197457
57 317.066 0.205208
58 325.451 0.212554
59 333.741 0.211551
60 342.154 0.230097
61 350.515 0.230376
62 359.2 0.244006
63 367.754 0.249309
64 376.605 0.259776
65 385.332 0.27603
66 394.229 0.285671
67 403.008 0.310363
68 412.031 0.316095
69 420.936 0.317219
70 430.155 0.309745
71 439.243 0.325808
72 448.441 0.340611
73 457.629 0.349056
74 466.953 0.377211
75 476.308 0.389298
76 485.81 0.408467
77 495.202 0.440707
78 504.783 0.449663
79 514.32 0.464876
80 523.948 0.491826
81 533.723 0.492449
82 543.584 0.494227
83 553.484 0.465202
84 563.4 0.500537
85 573.266 0.518582
86 583.345 0.548472
87 593.31 0.610437
88 603.436 0.575079
89 613.583 0.545553
90 623.814 0.549492
91 634.184 0.535354
92 644.708 0.610869
93 654.823 0.665398
94 665.171 0.684376
95 675.827 0.617628
96 686.561 0.682969
97 697.182 0.745468
98 708.035 0.916072
99 718.757 0.900488
100 729.491 0.838802
101 740.202 0.793419
102 751.154 0.712307
103 762.174 0.782345
104 773.24 0.811317
105 784.099 0.789937
106 795.285 0.839558
107 806.362 0.807198
108 817.881 0.848989
109 828.958 0.868199
110 840.29 0.828122
111 851.757 0.896487
112 863.456 0.925852
113 874.891 0.973841
114 886.499 0.997311
115 897.98 1.04519
116 910.258 1.01641
117 922.031 1.05612
118 933.909 1.11259
119 945.631 1.13843
120 957.457 1.09018
121 968.927 1.10253
122 981.21 1.05414
123 993.067 1.11105
124 1005.25 1.19786
125 1017.36 1.25675
126 1029.83 1.26142
127 1041.97 1.26386
128 1054.76 1.34373
129 1066.8 1.39099
130 1079.17 1.46107
131 1091.58 1.44106
132 1104.09 1.56592
133 1116.73 1.52135
134 1129.48 1.35822
135 1141.82 1.45063
136 1154.36 1.49409
137 1167.04 1.55115
138 1179.6 1.38667
139 1192.28 1.35806
140 1205.16 1.58335
141 1218.04 1.91313
142 1230.82 1.65539
143 1243.64 1.49743
144 1256.65 1.45049
145 1270 1.49526
146 1282.99 1.45882
147 1295.76 1.50968
148 1309.36 1.59523
149 1322.39 1.57219
150 1335.6 1.61293
151 1348.59 1.5989
152 1361.61 1.6888
153 1374.96 1.86986
154 1388.29 1.86291
155 1401.73 1.83332
156 1415.54 1.8831
157 1429.17 1.75708
158 1442.92 1.76746
159 1456.27 1.83182
160 1470.04 1.99836
161 1483.88 2.21625
162 1497.89 2.17652
163 1511.33 2.38942
164 1524.74 2.2573
165 1538.84 2.41157
166 1552.8 2.48459
167 1566.67 2.54851
168 1581.35 2.77305
169 1595.07 2.78139
170 1609.06 2.64487
171 1623.07 2.65549
172 1637.24 2.62902
173 1651.25 2.61445
174 1665.97 2.55828
175 1679.61 2.45837
176 1693.51 2.54536
177 1707.34 2.56832
178 1721.44 2.67277
179 1735.62 2.6344
180 1750.83 2.6809
181 1765.34 2.65555
182 1779.9 2.68263
183 1794.26 2.86936
184 1808.78 2.81424
185 1823.18 2.81758
186 1838.44 2.90928
187 1852.75 2.93072
188 1867.73 3.19001
189 1882.22 3.16363
190 1897.13 3.28827
191 1911.96 3.41366
192 1927.67 3.49735
193 1942.6 3.6581
194 1957.41 3.40147
195 1972.35 3.13137
196 1987.43 3.29527
197 2003.45 3.41899
198 2018.88 3.64165
199 2034.37 4.23401
200 2049.3 4.32572
201 2065.17 4.19785
202 2080.61 3.66694
203 2095.82 3.4039
204 2111.33 3.32466
205 2127.02 3.51104
206 2143.34 3.67772
207 2158.67 3.75726
208 2172.88 3.51299
209 2187.68 3.82279
210 2203.74 3.85973
211 2218.7 3.64304
212 2234.03 3.92354
213 2249.1 3.90513
214 2264.75 3.8191
215 2281.38 3.91233
216 2296.44 3.87121
217 2311.22 4.08623
218 2327.07 4.21252
219 2344 4.01313
220 2359.93 4.14579
221 2375.24 4.13353
