0.6 -1.70739 122700000000 steps
178.858 0.454216 
n radius_n error   
0 0 0
1 1 5.63211e-09
2 2.66679 0.000239113
3 4.40046 0.00072218
4 6.79151 0.00102475
5 9.00216 0.00176246
6 11.8327 0.00247168
7 14.3428 0.00320744
8 17.5283 0.00422818
9 20.3548 0.00666518
10 23.8261 0.00668629
11 26.9533 0.0086752
12 30.6811 0.00975211
13 34.0814 0.0111772
14 38.0484 0.0134455
15 41.6954 0.0144791
16 45.8817 0.01633
17 49.7631 0.0191695
18 54.1754 0.020454
19 58.2793 0.0242575
20 62.8936 0.0250632
21 67.2159 0.0297269
22 72.0368 0.0348144
23 76.5443 0.0376305
24 81.5384 0.0376759
25 86.2355 0.0380478
26 91.4086 0.0413912
27 96.3276 0.0453574
28 101.694 0.0467731
29 106.784 0.0535139
30 112.298 0.0685753
31 117.521 0.0692345
32 123.189 0.0664003
33 128.599 0.0748481
34 134.443 0.0668015
35 139.996 0.0731619
36 145.996 0.0748139
37 151.73 0.0833669
38 157.85 0.0858635
39 163.789 0.0888799
40 170.129 0.0954879
41 176.175 0.103768
42 182.664 0.108481
43 188.877 0.106461
44 195.469 0.108388
45 201.872 0.113783
46 208.591 0.123185
47 215.104 0.1253
48 221.953 0.137284
49 228.614 0.143144
50 235.62 0.145114
51 242.381 0.141355
52 249.544 0.153369
53 256.481 0.150318
54 263.781 0.161286
55 270.846 0.171034
56 278.279 0.166241
57 285.473 0.175765
58 292.985 0.190062
59 300.28 0.209528
60 307.836 0.213385
61 315.182 0.223153
62 322.873 0.239953
63 330.465 0.237109
64 338.314 0.246531
65 345.967 0.279584
66 353.911 0.283577
67 361.743 0.291907
68 369.85 0.274308
69 377.721 0.299396
70 385.906 0.292853
71 393.963 0.305944
72 402.252 0.304196
73 410.319 0.313821
74 418.666 0.345158
75 426.944 0.320311
76 435.397 0.325875
77 443.793 0.345301
78 452.409 0.353664
79 460.927 0.366553
80 469.745 0.373925
81 478.223 0.392261
82 487.08 0.381619
83 495.938 0.398615
84 504.898 0.407481
85 513.56 0.430576
86 522.602 0.440028
87 531.513 0.438687
88 540.622 0.479464
89 549.53 0.483444
90 558.705 0.481958
91 567.899 0.486309
92 577.193 0.498663
93 586.485 0.499986
94 595.844 0.527713
95 605.309 0.531608
96 614.804 0.538108
97 624.059 0.552378
98 633.761 0.579355
99 643.385 0.576507
100 653.024 0.582869
101 662.509 0.602347
102 672.426 0.594901
103 681.868 0.609811
104 692.011 0.624973
105 701.913 0.674928
106 711.959 0.741393
107 721.886 0.725485
108 732.038 0.684205
109 742.133 0.692134
110 752.38 0.698142
111 762.595 0.76965
112 772.747 0.749864
113 782.741 0.844591
114 793.034 0.768968
115 803.199 0.866806
116 813.604 0.889863
117 824.002 0.862847
118 834.602 0.814924
119 845.073 0.823968
120 855.723 0.846957
121 865.632 0.876529
122 876.477 0.872243
123 886.874 0.89887
124 897.952 0.951151
125 908.778 0.977191
126 919.853 0.952395
127 930.665 0.981857
128 941.884 0.976038
129 952.761 0.985053
130 963.781 0.999165
131 974.628 1.03184
132 985.654 1.06045
133 996.464 1.08419
134 1008.16 1.06494
135 1019.01 1.10829
136 1030.21 1.07048
137 1041.36 1.11
138 1052.49 1.13145
139 1063.57 1.15664
140 1074.8 1.2174
141 1086.23 1.15967
142 1097.95 1.2521
143 1109.4 1.24309
144 1121.28 1.27504
145 1133.19 1.28233
146 1145.1 1.28037
147 1157.24 1.31143
148 1168.96 1.38163
149 1180.77 1.4413
150 1192.79 1.54619
151 1203.94 1.51031
152 1216.18 1.59623
153 1227.51 1.60552
154 1239.48 1.52237
155 1251.35 1.51697
156 1263.22 1.56279
157 1274.95 1.58582
158 1287.01 1.71088
159 1299.23 1.69468
160 1311.55 1.65581
161 1323.57 1.69503
162 1336.03 1.71361
163 1348.6 1.67731
164 1360.99 1.8223
165 1373.13 1.86361
166 1385.26 1.8598
167 1397.46 1.98059
168 1410.39 2.31972
169 1423.2 2.48934
170 1435.82 2.49385
171 1448.26 2.58037
172 1460.69 2.37827
173 1473.17 2.77565
174 1485.85 2.63851
175 1498.47 2.38213
176 1511.05 2.40228
177 1523.61 2.68459
178 1537.02 3.11936
179 1549.32 3.19265
180 1562.28 3.01415
181 1575.27 3.02062
182 1588.58 3.33926
183 1601.31 2.92562
184 1614.56 2.78771
185 1627.64 2.49271
186 1640.56 2.55265
187 1654.03 2.72028
188 1667.02 2.45559
189 1680.63 2.70569
190 1693.67 2.56377
191 1706.83 2.61535
192 1720.84 2.56302
193 1733.91 2.58431
194 1747.07 2.78382
195 1760.12 2.65793
196 1773.95 2.87623
197 1787.62 2.72495
198 1801.53 2.85882
199 1815.26 2.93268
200 1829.35 2.82783
201 1843.63 3.20548
202 1857.48 3.34479
203 1871.4 3.16615
204 1885.11 3.13126
205 1899.2 3.20267
206 1913.49 3.14449
207 1927.6 3.33539
208 1941.99 3.06979
209 1955.45 3.2875
210 1970.38 3.31193
211 1984.45 3.43388
212 1998.58 3.4162
213 2012.61 3.18185
214 2026.9 3.20268
215 2040.91 3.35891
216 2054.75 3.58431
217 2069.39 3.76471
218 2084.02 3.38841
219 2098.06 3.50898
220 2111.7 3.77076
221 2125.66 4.44671
