0.8 -1.264 187600000000 steps
73.3822 0.345667 
n radius_n error   
0 0 0
1 1 5.63211e-09
2 2.66667 4.56185e-05
3 3.79462 0.000175195
4 5.90228 0.00025765
5 6.99534 0.000410563
6 9.37802 0.000538441
7 10.2373 0.000775721
8 12.685 0.000925617
9 13.6044 0.00119928
10 15.9692 0.00148462
11 16.9238 0.00174185
12 19.3356 0.00219815
13 20.2093 0.00237061
14 22.6848 0.0025682
15 23.5223 0.00309968
16 26.0111 0.00341763
17 26.8316 0.00399392
18 29.3407 0.00425551
19 30.1306 0.00486285
20 32.6704 0.00741107
21 33.4134 0.00772287
22 35.9735 0.00775307
23 36.6853 0.00811724
24 39.2635 0.00794731
25 39.9483 0.00818031
26 42.5449 0.0118135
27 43.1994 0.0122499
28 45.8184 0.0102083
29 46.4324 0.0120489
30 49.0621 0.0130353
31 49.6514 0.0131677
32 52.2941 0.0127564
33 52.8586 0.0145745
34 55.4971 0.0159263
35 56.0467 0.0172067
36 58.685 0.0157517
37 59.2152 0.0162069
38 61.8747 0.0176807
39 62.387 0.0180476
40 65.0554 0.0189147
41 65.5365 0.0213492
42 68.1838 0.0207265
43 68.6755 0.0221542
44 71.3375 0.0240853
45 71.7722 0.0263097
46 74.4567 0.0320219
47 74.9093 0.0276979
48 77.529 0.0295856
49 77.9712 0.0304969
50 80.6869 0.03284
51 81.0878 0.0372917
52 83.7687 0.0496905
53 84.1489 0.0475151
54 86.8492 0.0488868
55 87.1954 0.0517977
56 89.8906 0.0421902
57 90.1998 0.0475572
58 92.9251 0.0482872
59 93.2385 0.050883
60 95.9701 0.0477861
61 96.3549 0.0457734
62 99.0662 0.049864
63 99.3013 0.049748
64 101.998 0.0525632
65 102.303 0.053097
66 104.981 0.054482
67 105.26 0.0554962
68 107.974 0.0588891
69 108.232 0.0591901
70 110.928 0.0704595
71 111.192 0.0649849
72 113.871 0.0649525
73 114.139 0.0666822
74 116.805 0.0697648
75 117.057 0.0686812
76 119.703 0.0753797
77 119.935 0.107871
78 122.608 0.0800702
79 122.788 0.0868186
80 125.382 0.0839429
81 125.608 0.0958427
82 128.241 0.0896244
83 128.428 0.0880799
84 131.116 0.0939775
85 131.289 0.09522
86 133.902 0.099313
87 134.12 0.100953
88 136.834 0.104809
89 137.039 0.105203
90 139.675 0.110891
91 139.776 0.11933
92 142.49 0.123217
93 142.678 0.137338
94 145.322 0.131204
95 145.5 0.139588
96 148.153 0.137704
97 148.312 0.148199
98 150.947 0.134592
99 150.977 0.152041
100 153.582 0.152461
101 153.785 0.158942
102 156.332 0.185846
103 156.619 0.179128
104 159.028 0.185604
105 159.165 0.161687
106 161.838 0.163354
107 162.015 0.173819
108 164.553 0.193791
109 164.659 0.254741
110 167.221 0.185412
111 167.323 0.19997
112 169.994 0.252501
113 170.04 0.209898
114 172.729 0.21075
115 172.679 0.209416
116 175.213 0.215639
117 175.353 0.241074
118 177.844 0.291684
119 177.856 0.25143
120 180.432 0.230093
121 180.47 0.256469
122 183.166 0.299297
123 183.084 0.307903
124 185.633 0.31929
125 185.667 0.352208
126 188.447 0.349831
127 188.362 0.428608
128 191.013 0.294886
129 191.074 0.36305
130 193.545 0.301661
131 193.556 0.327762
132 196.139 0.289902
133 196.23 0.297469
134 198.672 0.364025
135 198.59 0.29358
136 201.38 0.33664
137 201.364 0.363896
138 203.908 0.369318
139 203.777 0.367571
140 206.408 0.388515
141 206.383 0.38606
142 209.048 0.349393
143 208.937 0.322162
144 211.878 0.359597
145 211.557 0.34095
146 214.085 0.390603
147 213.99 0.374351
148 216.508 0.370962
149 216.63 0.451689
150 218.867 0.466301
151 219.004 0.437722
152 221.836 0.412091
153 221.866 0.429274
154 224.232 0.404606
155 224.13 0.412025
156 226.911 0.423918
157 226.818 0.51319
158 229.62 0.472861
159 229.691 0.512624
160 231.983 0.437736
161 231.869 0.496864
162 234.357 0.434318
163 234.465 0.471684
164 237.166 0.443652
165 236.844 0.476447
166 239.72 0.481483
167 239.381 0.532607
168 242.342 0.499978
169 241.872 0.511035
170 244.797 0.479682
171 244.568 0.69176
172 247.13 0.663302
173 246.875 0.659621
174 249.172 0.761911
175 249.149 0.739215
176 251.68 0.561559
177 251.381 0.60358
178 254.414 0.561867
179 254.245 0.583496
180 257.317 0.578553
181 256.812 0.62994
182 259.183 0.568456
183 258.821 0.590372
184 261.304 0.587089
185 261.283 0.635455
186 263.854 0.708857
187 263.507 0.641111
188 266.435 0.706672
189 266.006 0.88351
190 268.956 0.84252
191 268.653 0.87366
192 271.092 0.821474
193 270.869 0.828049
194 273.619 0.775751
195 274.16 0.835618
196 276.151 0.767097
197 276.39 0.821203
198 278.585 0.727821
199 278.54 0.738981
200 281.319 0.767392
201 281.173 0.783114
202 283.768 0.839449
203 283.056 0.84276
204 285.511 0.766786
205 285.244 0.785057
206 287.76 0.778897
207 287.626 0.797436
208 290.216 0.818503
209 289.941 0.849632
210 292.392 0.86782
211 292.331 0.893226
212 295.009 0.859022
213 295.247 1.08579
214 297.335 0.903559
215 296.974 0.94116
216 299.267 0.926371
217 299.162 0.916822
218 301.86 0.967528
219 301.486 0.993552
220 303.73 0.976237
221 303.43 1.0101
222 305.826 0.946742
