0.665 -1.17875 134180000000 steps
135.657 0.37716 
n radius_n error   
0 0 0
1 1 4.30159e-09
2 2.66665 0.000139145
3 3.93888 0.000306074
4 6.10247 0.000487018
5 7.45453 0.000849574
6 9.91593 0.00102087
7 11.1592 0.00139495
8 13.7538 0.00183568
9 15.0865 0.00266351
10 17.6797 0.00298344
11 19.0973 0.00414354
12 21.7603 0.00380757
13 23.1777 0.00456611
14 25.9292 0.0051429
15 27.3604 0.00560694
16 30.1635 0.00765454
17 31.6183 0.00942963
18 34.4675 0.0088534
19 35.9475 0.00870402
20 38.8616 0.0106365
21 40.3561 0.0109228
22 43.3043 0.0117952
23 44.8146 0.0137098
24 47.7909 0.0137885
25 49.3027 0.0150694
26 52.3293 0.0166943
27 53.8525 0.0168502
28 56.9132 0.0176065
29 58.4702 0.0191866
30 61.5599 0.0214678
31 63.1243 0.0217288
32 66.2235 0.0218928
33 67.8035 0.0244084
34 70.9461 0.0259808
35 72.5456 0.0270829
36 75.7062 0.0301336
37 77.2994 0.0300487
38 80.4902 0.0357184
39 82.0874 0.0372842
40 85.309 0.0379361
41 86.9492 0.0388466
42 90.1596 0.0379501
43 91.7869 0.0425424
44 95.0316 0.0439232
45 96.7019 0.0442016
46 99.9759 0.0494607
47 101.641 0.0499719
48 104.944 0.0503179
49 106.618 0.0538424
50 109.893 0.0610104
51 111.559 0.0645397
52 114.865 0.0581521
53 116.59 0.0609069
54 119.932 0.0638964
55 121.649 0.0701126
56 125.018 0.067489
57 126.741 0.0691752
58 130.093 0.0674069
59 131.809 0.069185
60 135.171 0.0721507
61 136.873 0.0777343
62 140.341 0.0825142
63 142.087 0.0882913
64 145.472 0.085701
65 147.257 0.0867453
66 150.697 0.0948828
67 152.454 0.0983222
68 155.923 0.108956
69 157.726 0.103309
70 161.171 0.107374
71 163.017 0.109339
72 166.441 0.117623
73 168.232 0.110166
74 171.697 0.113912
75 173.547 0.117126
76 176.999 0.118623
77 178.854 0.120165
78 182.433 0.132395
79 184.268 0.125354
80 187.691 0.122487
81 189.579 0.124451
82 193.077 0.124932
83 194.851 0.135003
84 198.293 0.142206
85 200.194 0.141535
86 203.651 0.141675
87 205.469 0.151827
88 209.088 0.14428
89 210.949 0.157238
90 214.492 0.156095
91 216.43 0.157085
92 219.988 0.165979
93 221.864 0.180605
94 225.429 0.180099
95 227.308 0.194874
96 230.867 0.224854
97 232.839 0.255107
98 236.419 0.285644
99 238.417 0.205349
100 241.968 0.219306
101 244.011 0.20624
102 247.58 0.20398
103 249.624 0.237799
104 253.148 0.224992
105 255.115 0.230239
106 258.656 0.225168
107 260.75 0.234248
108 264.348 0.259192
109 266.29 0.255296
110 269.929 0.255712
111 271.851 0.255169
112 275.581 0.268092
113 277.56 0.271368
114 281.115 0.268782
115 283.084 0.263429
116 286.644 0.283863
117 288.722 0.269245
118 292.435 0.309603
119 294.536 0.297433
120 297.987 0.304028
121 300.036 0.300291
122 303.623 0.286614
123 305.775 0.311499
124 309.539 0.283917
125 311.651 0.295303
126 315.381 0.297477
127 317.237 0.319762
128 320.927 0.314689
129 323.039 0.319488
130 326.829 0.32566
131 328.686 0.378038
132 332.309 0.351586
133 334.328 0.337242
134 337.888 0.33467
135 339.844 0.340417
136 343.606 0.363346
137 345.733 0.351753
138 349.469 0.348988
139 351.38 0.354968
140 355.248 0.371668
141 357.312 0.381317
142 361.038 0.42134
143 363.208 0.406672
144 367.04 0.456516
145 369.01 0.422769
146 372.789 0.462993
147 374.746 0.510776
148 378.47 0.471172
149 380.419 0.49766
150 384.034 0.450946
151 386.209 0.451429
152 389.862 0.48201
153 391.833 0.480212
154 395.654 0.45646
155 397.847 0.447464
156 401.576 0.444527
157 403.472 0.447123
158 407.379 0.45822
159 409.378 0.487398
160 413.041 0.459179
161 415.391 0.507828
162 419.179 0.489133
163 421.447 0.492046
164 425.06 0.50961
165 427.193 0.515935
166 430.881 0.513997
167 432.986 0.504969
168 436.773 0.539065
169 439.011 0.557573
170 443.05 0.541629
171 445.208 0.557937
172 448.992 0.563641
173 451.222 0.540172
174 454.892 0.576364
175 457.054 0.57247
176 460.926 0.55217
177 463.215 0.592744
178 466.942 0.568647
179 469.17 0.595429
180 472.762 0.618233
181 475.032 0.65119
182 478.774 0.7019
183 480.962 0.768706
184 485.057 0.886079
185 487.074 0.854079
186 490.806 0.760209
187 492.745 1.00967
188 496.923 0.979802
189 499.07 0.978712
190 502.884 0.874156
191 505.053 0.776549
192 508.59 0.859642
193 511.303 0.872901
194 514.92 0.977422
195 516.973 0.889209
196 520.751 0.845453
197 523.242 0.848655
198 527.121 0.857968
199 529.336 0.774084
200 533.166 0.797764
201 534.783 0.842814
202 539.039 0.811233
203 541.359 0.845388
204 544.978 0.816372
205 547.015 0.837145
206 550.829 0.902445
207 553.473 0.893615
208 556.839 0.866058
209 559.141 0.909975
210 562.962 0.872776
211 565.635 0.891395
212 569.436 0.897087
213 571.761 1.03539
214 575.494 0.976898
215 577.598 0.968037
216 581.543 0.987806
217 583.745 0.983771
218 587.973 0.963839
219 590.282 0.98855
220 593.722 1.05341
221 596.212 0.986256
222 599.612 1.01506
223 601.698 1.10051
224 605.827 1.08044
225 607.857 1.10745
