0.1 -0.995 82460000000 steps
176.875 0.510982 
n radius_n error   
0 0 0
1 1 4.83458e-09
2 2.66654 0.000219709
3 4.47381 0.000609933
4 6.90866 0.000973882
5 9.27702 0.00163654
6 12.1966 0.00235411
7 14.9588 0.00289874
8 18.2847 0.00390684
9 21.4179 0.00611873
10 25.0717 0.00644577
11 28.5478 0.0086657
12 32.5047 0.00982653
13 36.2915 0.0112094
14 40.5371 0.0114558
15 44.6127 0.0136064
16 49.1146 0.015911
17 53.4581 0.0164338
18 58.2131 0.0187919
19 62.8044 0.0204986
20 67.7934 0.0243221
21 72.6221 0.0241348
22 77.8311 0.0268594
23 82.8814 0.0301349
24 88.298 0.0321444
25 93.5778 0.0349656
26 99.2187 0.0371037
27 104.699 0.0399283
28 110.529 0.0442111
29 116.217 0.0485339
30 122.253 0.0522266
31 128.176 0.0602455
32 134.396 0.0616569
33 140.458 0.0667874
34 146.862 0.0728641
35 153.139 0.0849389
36 159.714 0.0848034
37 166.176 0.0847146
38 172.888 0.0902827
39 179.513 0.104343
40 186.426 0.106157
41 193.2 0.107924
42 200.262 0.106647
43 207.206 0.115093
44 214.449 0.116484
45 221.543 0.109906
46 228.954 0.11582
47 236.222 0.12067
48 243.746 0.128304
49 251.174 0.12926
50 258.844 0.140628
51 266.427 0.146532
52 274.26 0.15423
53 281.994 0.163697
54 290.047 0.168168
55 297.903 0.165364
56 305.973 0.176087
57 313.986 0.195824
58 322.262 0.20656
59 330.37 0.206969
60 338.791 0.214737
61 347.099 0.21306
62 355.636 0.201329
63 364.026 0.211157
64 372.602 0.21832
65 381.182 0.228483
66 389.866 0.231532
67 398.509 0.248095
68 407.414 0.246878
69 416.26 0.254063
70 425.282 0.262007
71 434.239 0.265909
72 443.433 0.267628
73 452.53 0.276451
74 461.89 0.285097
75 471.048 0.305094
76 480.469 0.312955
77 489.753 0.314815
78 499.329 0.326875
79 508.799 0.32643
80 518.513 0.328475
81 528.035 0.344137
82 537.801 0.352839
83 547.477 0.363592
84 557.416 0.375449
85 567.238 0.368856
86 577.338 0.394795
87 587.281 0.390022
88 597.368 0.405645
89 607.426 0.40886
90 617.695 0.419847
91 627.799 0.447448
92 638.241 0.450747
93 648.568 0.472645
94 659.098 0.469428
95 669.606 0.474792
96 680.171 0.506331
97 690.768 0.554516
98 701.29 0.537349
99 711.896 0.567955
100 722.62 0.586005
101 733.35 0.603626
102 743.916 0.616509
103 754.732 0.672334
104 765.708 0.616103
105 776.477 0.6162
106 787.631 0.660445
107 798.634 0.675681
108 809.791 0.659881
109 820.883 0.676265
110 832.235 0.686401
111 843.244 0.732936
112 854.679 0.76214
113 866.038 0.777116
114 877.587 0.816336
115 889.063 0.875647
116 900.38 0.892097
117 911.741 0.990254
118 923.355 1.03591
119 934.901 0.981375
120 946.866 0.981479
121 958.669 1.02141
122 970.584 1.0124
123 982.512 1.04554
124 994.612 1.10177
125 1006.43 1.16281
126 1018.6 1.15791
127 1030.6 1.16985
128 1042.82 1.18755
129 1054.75 1.28338
130 1067.07 1.25218
131 1079.3 1.32589
132 1091.49 1.31915
133 1103.83 1.23601
134 1116.17 1.28525
135 1128.86 1.42996
136 1141.46 1.41522
137 1154.16 1.35842
138 1166.65 1.2631
139 1179.07 1.39823
140 1191.87 1.33931
141 1204.55 1.33185
142 1217.76 1.35385
143 1230.89 1.57461
144 1243.83 1.66637
145 1256.55 1.66243
146 1269.78 1.4383
147 1282.7 1.40994
148 1295.73 1.5285
149 1308.79 1.43709
150 1322.52 1.52692
151 1335.45 1.61863
152 1348.77 1.51165
153 1361.91 1.6708
154 1375.54 1.63686
155 1388.63 1.64791
156 1402.19 1.51921
157 1416.07 1.67705
158 1429.29 1.61601
159 1442.87 1.64532
160 1456.37 1.68033
161 1469.92 1.80395
162 1484.19 1.83135
163 1498.09 1.86001
164 1512.5 1.87665
165 1526.57 1.89799
166 1540.21 1.6914
167 1553.31 1.72638
168 1566.85 1.83953
169 1581.07 2.00604
170 1595.23 1.9644
171 1609.07 1.95595
172 1622.97 1.95687
173 1636.74 2.04378
174 1651.04 1.975
175 1665.22 1.96051
176 1679.85 1.97579
177 1694.34 2.0276
178 1709.74 2.24096
179 1724.09 2.10971
180 1738.57 2.06202
181 1752.85 2.09227
182 1766.53 2.18677
183 1780.25 2.14365
184 1794.85 2.18936
185 1809.27 2.38752
186 1823.71 2.47419
187 1838.62 2.29567
188 1853.45 2.38703
189 1867.67 2.35303
190 1882.6 2.47087
191 1897.73 2.43929
192 1913.04 2.43577
193 1928.96 2.53783
194 1944.16 2.47998
195 1958.85 2.7321
196 1974.38 2.9234
197 1988.65 2.70797
198 2003.61 2.79609
199 2018 2.95183
200 2033.12 3.13485
201 2048.39 3.13874
202 2063.83 3.03084
203 2078.6 3.17
204 2093.41 3.15089
205 2108.46 3.54726
206 2123.99 3.55739
207 2139.18 3.3897
208 2154.81 3.15465
209 2170.81 3.28049
210 2186.48 3.4812
211 2202.39 3.11587
212 2218.2 3.19337
213 2233.61 3.52996
214 2249 3.25108
215 2264.51 3.53842
216 2280.28 3.62792
217 2296.27 3.56522
218 2312.99 3.63711
219 2329.3 3.5366
220 2344.46 3.51509
221 2360.21 3.83901
