0.5 -1.1018 70340000000 steps
182.694 0.472987 
n radius_n error   
0 0 0
1 1 4.41735e-09
2 2.66681 0.000230324
3 4.10769 0.000660568
4 6.34507 0.00113006
5 8.01131 0.00181944
6 10.5906 0.00246719
7 12.3034 0.00300173
8 15.0933 0.00372947
9 16.9725 0.00490281
10 19.871 0.00598328
11 21.9015 0.00706829
12 24.9194 0.00797698
13 27.0655 0.00915783
14 30.2183 0.0103739
15 32.4648 0.0121952
16 35.7389 0.0153361
17 38.0967 0.0181383
18 41.4767 0.0212364
19 43.9274 0.0188561
20 47.3968 0.0228396
21 49.947 0.0280369
22 53.494 0.0271703
23 56.1308 0.0313757
24 59.7807 0.0339609
25 62.5146 0.033358
26 66.2423 0.0365766
27 69.068 0.0383581
28 72.8922 0.0406321
29 75.7965 0.039828
30 79.6621 0.0443968
31 82.6409 0.0448345
32 86.6088 0.0450583
33 89.6715 0.0498678
34 93.7084 0.0532619
35 96.8613 0.053328
36 100.958 0.0556328
37 104.138 0.0627135
38 108.314 0.0615534
39 111.565 0.0645866
40 115.795 0.0680713
41 119.122 0.0720458
42 123.417 0.0754195
43 126.808 0.078183
44 131.181 0.0832228
45 134.657 0.0828894
46 139.058 0.0881891
47 142.585 0.0920766
48 147.058 0.0936506
49 150.637 0.0989525
50 155.204 0.103209
51 158.853 0.106875
52 163.479 0.113123
53 167.139 0.119346
54 171.815 0.126111
55 175.608 0.134229
56 180.361 0.135402
57 184.207 0.158838
58 189.017 0.140821
59 192.875 0.146103
60 197.712 0.147423
61 201.683 0.155512
62 206.589 0.168286
63 210.64 0.170511
64 215.597 0.169038
65 219.697 0.171286
66 224.612 0.177805
67 228.886 0.185011
68 233.842 0.182774
69 238.112 0.189788
70 243.143 0.194159
71 247.369 0.205833
72 252.503 0.205279
73 256.798 0.204746
74 261.978 0.211228
75 266.356 0.21388
76 271.601 0.226447
77 276.115 0.228576
78 281.404 0.233785
79 285.845 0.238371
80 291.048 0.245713
81 295.499 0.25015
82 300.929 0.259752
83 305.514 0.259931
84 310.779 0.272
85 315.468 0.28269
86 321.058 0.292794
87 325.767 0.339042
88 331.268 0.432469
89 336.11 0.418674
90 341.624 0.447477
91 346.506 0.422619
92 352.065 0.429354
93 356.92 0.412587
94 362.602 0.43895
95 367.433 0.419216
96 372.896 0.409913
97 377.733 0.403669
98 383.466 0.439274
99 388.243 0.426227
100 394.005 0.437247
101 399.047 0.445824
102 404.906 0.496534
103 410.037 0.493513
104 415.852 0.521045
105 420.981 0.564382
106 427.032 0.564763
107 432.272 0.530717
108 438.206 0.517496
109 443.35 0.541404
110 449.344 0.555897
111 454.508 0.604817
112 460.586 0.625605
113 465.749 0.659774
114 471.814 0.593915
115 477.202 0.633768
116 483.383 0.603072
117 488.718 0.649794
118 494.847 0.671669
119 500.185 0.725308
120 506.342 0.70657
121 511.995 0.735804
122 518.19 0.727824
123 523.647 0.74414
124 530.033 0.722938
125 535.589 0.721094
126 541.9 0.767954
127 547.509 0.804485
128 553.957 0.745062
129 559.529 0.731365
130 566.001 0.869957
131 571.615 0.833063
132 577.751 0.922926
133 583.537 0.911487
134 589.809 0.945253
135 595.544 1.04131
136 601.926 1.11151
137 607.833 1.00686
138 614.571 0.938527
139 620.602 1.02073
140 627.223 1.03999
141 633.108 1.05072
142 639.635 1.16112
143 645.388 1.22568
144 651.742 1.15692
145 657.825 1.1338
146 664.588 1.15842
147 670.504 1.19872
148 677.456 1.2886
149 683.414 1.40585
150 690.232 1.27611
151 696.35 1.26937
152 703.24 1.25893
153 709.314 1.17953
154 716.064 1.04006
155 722.115 1.13584
156 729.165 1.28974
157 735.409 1.24166
158 742.278 1.30475
159 748.367 1.28444
160 755.568 1.25417
161 761.679 1.16926
162 768.707 1.22097
163 774.92 1.25454
164 781.756 1.21855
165 788.03 1.29409
166 795.113 1.29237
167 801.229 1.34997
168 808.604 1.39462
169 815.037 1.46717
170 822.309 1.23051
171 828.858 1.37733
172 836.571 1.46004
173 843.344 1.2497
174 850.643 1.3428
175 857.437 1.3808
176 864.557 1.32632
177 871.378 1.31886
178 878.356 1.4406
179 885.08 1.40898
180 892.563 1.54466
181 898.929 1.63022
182 905.988 1.66802
183 912.679 1.90272
184 920.564 2.04243
185 927.267 1.82435
186 934.854 1.99391
187 941.424 1.81661
188 948.915 1.65068
189 955.658 1.61205
190 963.192 1.59227
191 969.801 1.53481
192 977.16 1.78667
193 983.993 1.66893
194 991.532 1.5999
195 998.44 1.66416
196 1005.63 1.71439
197 1012.68 1.76887
198 1019.93 1.9254
199 1026.94 2.0703
200 1034.41 1.78598
201 1041.02 1.84634
202 1048.82 1.801
203 1055.89 1.76653
204 1063.57 2.02414
205 1070.46 1.98493
206 1078.47 2.16516
207 1085.3 2.02121
208 1092.86 1.8594
209 1099.68 2.24156
210 1108.06 2.54538
211 1115.09 2.53848
212 1123.11 2.52216
213 1130.15 2.49487
214 1138.02 2.51312
215 1145.08 2.83429
216 1152.71 2.62652
217 1159.92 2.74819
218 1168.17 2.60708
219 1176.32 2.37167
220 1184.65 2.65248
221 1192.1 2.55334
222 1199.91 2.67454
223 1207.36 2.65682
224 1215.19 2.51643
225 1222.73 2.52426
