0.9 -1.74382 139700000000 steps
157.712 0.33523 
n radius_n error   
0 0 0
1 1 4.14512e-09
2 2.66621 0.000246028
3 4.28734 0.000607037
4 6.61503 0.000928542
5 8.58148 0.00150467
6 11.2868 0.00250248
7 13.3976 0.00290139
8 16.3906 0.00377962
9 18.7131 0.00536354
10 21.894 0.00609188
11 24.4459 0.0073685
12 27.8092 0.00878114
13 30.5415 0.00993141
14 34.0872 0.0120391
15 36.9956 0.0125636
16 40.7166 0.0143184
17 43.789 0.0162085
18 47.6589 0.0180323
19 50.9078 0.020103
20 54.9346 0.0211325
21 58.327 0.0226292
22 62.4993 0.0249309
23 66.0217 0.0271901
24 70.3072 0.0279521
25 73.9866 0.0330962
26 78.4271 0.0350027
27 82.2533 0.0355099
28 86.8135 0.0411177
29 90.7611 0.0427376
30 95.4498 0.051271
31 99.5254 0.0593449
32 104.336 0.0615709
33 108.557 0.0579557
34 113.495 0.0583954
35 117.849 0.0654508
36 122.878 0.0676378
37 127.332 0.0684727
38 132.505 0.0736885
39 137.074 0.0759383
40 142.333 0.0812945
41 147.025 0.082896
42 152.377 0.0860633
43 157.162 0.0860709
44 162.61 0.100077
45 167.52 0.103322
46 173.095 0.10874
47 178.126 0.11023
48 183.725 0.106342
49 188.797 0.116904
50 194.497 0.118965
51 199.69 0.126013
52 205.513 0.123981
53 210.808 0.131369
54 216.761 0.133498
55 222.142 0.144063
56 228.153 0.149972
57 233.663 0.154027
58 239.773 0.158925
59 245.375 0.166361
60 251.519 0.156906
61 257.167 0.172892
62 263.533 0.170166
63 269.284 0.176331
64 275.687 0.1795
65 281.581 0.189657
66 288.113 0.199786
67 294.07 0.218684
68 300.614 0.210706
69 306.682 0.21668
70 313.398 0.227925
71 319.504 0.232213
72 326.198 0.247075
73 332.449 0.26407
74 339.276 0.256871
75 345.636 0.260274
76 352.526 0.274125
77 359.003 0.275867
78 365.935 0.277382
79 372.373 0.276015
80 379.438 0.301806
81 386.053 0.303466
82 393.217 0.30982
83 399.834 0.314958
84 407.002 0.314703
85 413.878 0.323763
86 421.202 0.338443
87 428.104 0.348665
88 435.475 0.364648
89 442.559 0.360259
90 449.956 0.358483
91 457.046 0.360943
92 464.571 0.381497
93 471.726 0.401755
94 479.422 0.425647
95 486.617 0.406785
96 494.314 0.433057
97 501.395 0.447182
98 509.082 0.474089
99 516.441 0.441796
100 524.109 0.466541
101 531.619 0.470023
102 539.467 0.477519
103 546.842 0.482007
104 554.862 0.48384
105 562.516 0.48035
106 570.352 0.491467
107 578.094 0.521118
108 586.268 0.531525
109 593.826 0.558673
110 601.867 0.548075
111 609.641 0.538547
112 618.018 0.572208
113 625.748 0.57289
114 634.056 0.5732
115 641.984 0.597924
116 650.161 0.631574
117 658.228 0.692888
118 666.774 0.703485
119 674.811 0.632764
120 683.336 0.649317
121 691.36 0.748827
122 699.898 0.733729
123 708.142 0.690802
124 717.038 0.699038
125 725.395 0.709811
126 734.155 0.707013
127 742.255 0.767597
128 751.018 0.801023
129 759.362 0.805002
130 768.22 0.79018
131 776.488 0.795159
132 785.606 0.786582
133 794.234 0.832302
134 803.085 0.839152
135 811.437 0.838888
136 820.427 0.886929
137 829.006 0.95602
138 837.83 0.955877
139 846.353 1.04085
140 855.43 0.96639
141 864.062 0.994753
142 873.12 1.01214
143 881.708 1.00129
144 891.009 1.06021
145 899.99 1.14813
146 909.438 1.29259
147 918.28 1.21166
148 927.777 1.17534
149 936.751 1.1079
150 945.909 1.16492
151 955.024 1.14494
152 964.28 1.31653
153 973.54 1.32029
154 982.928 1.25909
155 991.986 1.14717
156 1001.23 1.14132
157 1010.5 1.21158
158 1020.13 1.21587
159 1029.94 1.22573
160 1039.54 1.29517
161 1049.11 1.30227
162 1058.72 1.29141
163 1068.36 1.32438
164 1077.94 1.32413
165 1087.19 1.35656
166 1097.53 1.59246
167 1106.96 1.38395
168 1116.83 1.49071
169 1126.17 1.75811
170 1136.16 1.81972
171 1145.39 1.83578
172 1155.59 1.86534
173 1165.29 1.9199
174 1175.58 1.67958
175 1185.32 1.6287
176 1195.65 1.7699
177 1205.48 1.94178
178 1215.98 2.04916
179 1226.02 2.09331
180 1235.6 2.43058
181 1245.33 2.28028
182 1255.81 2.45995
183 1266.12 2.50146
184 1275.89 2.63892
185 1285.84 2.45939
186 1296.28 2.55467
187 1305.98 2.57201
188 1315.77 2.34812
189 1326.26 2.51739
190 1336.99 2.34659
191 1347.1 2.42865
192 1358.08 2.30905
193 1368.31 2.23746
194 1379.5 2.2534
195 1389.54 2.43955
196 1399.68 2.80173
197 1410.44 2.87373
198 1421.15 2.52514
199 1431.88 2.41161
200 1442.61 2.54248
201 1453.12 2.491
202 1463.71 2.33255
203 1474.01 2.42583
204 1485.29 2.47124
205 1496.14 2.51053
206 1507.3 2.61317
207 1518.58 2.49917
208 1530.22 2.63028
209 1540.54 2.83747
210 1551.85 2.60896
211 1562.67 2.4689
212 1573.65 2.64119
213 1584.25 2.72228
214 1595.49 2.55397
215 1605.95 2.69335
216 1617.4 2.80439
217 1628.69 2.83071
218 1639.34 2.68114
219 1650.82 2.68568
220 1661.05 2.91111
221 1672.02 2.86238
222 1682.64 2.81704
