0.5 -1.69872 118400000000 steps
184.651 0.470686 
n radius_n error   
0 0 0
1 1 4.30159e-09
2 2.66674 0.000300367
3 4.43172 0.000695174
4 6.83954 0.0011345
5 9.11601 0.00177314
6 11.9817 0.00245932
7 14.5954 0.00392687
8 17.8372 0.00439081
9 20.7948 0.00557221
10 24.3424 0.00699709
11 27.6162 0.00797597
12 31.4423 0.00960021
13 35.0152 0.0110008
14 39.1071 0.0126809
15 42.9313 0.0145508
16 47.2641 0.0187602
17 51.3608 0.0183359
18 55.9304 0.0205649
19 60.2579 0.0231479
20 65.0411 0.0270271
21 69.5777 0.0324768
22 74.5699 0.0409292
23 79.2743 0.0443842
24 84.4643 0.0415702
25 89.4375 0.0443833
26 94.8255 0.0471632
27 99.98 0.0514441
28 105.547 0.0576424
29 110.888 0.0768315
30 116.62 0.0732602
31 122.156 0.0667199
32 128.055 0.0682677
33 133.765 0.0776544
34 139.852 0.0772398
35 145.758 0.0831723
36 152.017 0.107827
37 158.071 0.100303
38 164.521 0.123683
39 170.762 0.123057
40 177.331 0.149185
41 183.703 0.131354
42 190.41 0.119357
43 196.969 0.11917
44 203.831 0.136286
45 210.46 0.13644
46 217.468 0.137838
47 224.331 0.165588
48 231.552 0.164023
49 238.609 0.175727
50 245.913 0.168229
51 253.064 0.184845
52 260.525 0.179599
53 267.822 0.192124
54 275.402 0.213441
55 282.794 0.236533
56 290.504 0.267004
57 298.026 0.250491
58 305.915 0.254562
59 313.538 0.244462
60 321.462 0.233865
61 329.253 0.261223
62 337.414 0.266353
63 345.317 0.2769
64 353.513 0.307226
65 361.564 0.304911
66 369.903 0.257978
67 378.07 0.266648
68 386.429 0.277285
69 394.752 0.289548
70 403.326 0.319339
71 411.809 0.320237
72 420.504 0.311925
73 429.055 0.320571
74 437.829 0.322018
75 446.484 0.346399
76 455.352 0.35135
77 464.123 0.390219
78 473.148 0.443213
79 481.94 0.429667
80 490.981 0.427911
81 499.994 0.465828
82 509.286 0.484843
83 518.355 0.543633
84 527.677 0.489658
85 536.882 0.455282
86 546.401 0.448054
87 555.539 0.486922
88 565.013 0.514455
89 574.386 0.551771
90 584.044 0.514091
91 593.516 0.54677
92 603.23 0.545914
93 612.903 0.551374
94 622.653 0.550235
95 632.45 0.55605
96 642.559 0.579881
97 652.378 0.576441
98 662.485 0.601395
99 672.559 0.6295
100 682.611 0.62646
101 692.705 0.66865
102 703.1 0.679509
103 713.305 0.697127
104 723.65 0.698334
105 733.982 0.762043
106 744.471 0.769873
107 754.756 0.817173
108 765.419 0.833663
109 775.692 0.857049
110 786.157 0.816025
111 796.504 0.798689
112 807.332 0.90794
113 817.841 0.90237
114 828.938 0.885604
115 839.779 0.881497
116 850.666 0.823718
117 861.569 0.856936
118 872.921 0.8952
119 883.986 0.989275
120 895.179 0.977556
121 906.129 1.02804
122 917.53 1.07181
123 928.854 1.17755
124 940.248 1.08656
125 951.668 1.37334
126 963.406 1.51506
127 974.547 1.26062
128 986.033 1.20432
129 997.398 1.22369
130 1009.07 1.14021
131 1020.54 1.09452
132 1032.25 1.16785
133 1043.51 1.23152
134 1055.27 1.15805
135 1066.86 1.27251
136 1078.73 1.26447
137 1090.42 1.34941
138 1102.31 1.3955
139 1114.46 1.41786
140 1126.67 1.27751
141 1138.42 1.40996
142 1150.71 1.37908
143 1163.06 1.38003
144 1175.52 1.4399
145 1187.59 1.39566
146 1200.22 1.44717
147 1212.51 1.3837
148 1224.77 1.3822
149 1236.54 1.45782
150 1248.55 1.55761
151 1261.06 1.62357
152 1274.13 1.69096
153 1286.73 1.88769
154 1299.51 2.03557
155 1312.33 1.97012
156 1325.09 1.88684
157 1337.56 1.88601
158 1350.43 1.88745
159 1362.59 1.71159
160 1375.38 1.88291
161 1388.03 1.98195
162 1401.41 1.83365
163 1414.29 1.8173
164 1427.17 1.84216
165 1440.36 1.95028
166 1453.08 1.94558
167 1466.13 1.88609
168 1478.62 2.16119
169 1491.77 2.2282
170 1504.87 2.44356
171 1518.1 2.28549
172 1531.58 2.18969
173 1545.57 2.20522
174 1559.42 2.21928
175 1573.26 2.40079
176 1586.76 2.44398
177 1600.22 2.41639
178 1613.94 2.4383
179 1626.74 2.58264
180 1640.62 2.42512
181 1653.55 2.46627
182 1666.72 2.45081
183 1679.78 2.80072
184 1693.23 3.08541
185 1706.79 3.30825
186 1721.37 3.28295
187 1735.47 2.96534
188 1749.23 2.86825
189 1762.85 2.79081
190 1776.48 2.66753
191 1791.01 2.90998
192 1804.34 3.1038
193 1818.89 2.8357
194 1833.22 2.92932
195 1847.23 3.09965
196 1861.38 2.8626
197 1875.06 2.92913
198 1889.33 3.14972
199 1902.81 3.21474
200 1916.81 3.18552
201 1931.54 3.28766
202 1945.75 3.68464
203 1959.9 3.56269
204 1973.72 3.70807
205 1987.75 3.481
206 2002.27 3.64121
207 2016.9 3.7417
208 2031.84 3.85703
209 2046.87 3.848
210 2062.17 3.46177
211 2076.92 3.86264
212 2091.79 3.84669
213 2106.93 3.80122
214 2121.63 3.64677
215 2136.21 3.85177
216 2150.95 4.5056
217 2165.78 4.71186
218 2179.72 3.76623
219 2194.43 3.79019
220 2209.35 4.18029
221 2223.77 4.30354
