1.2 -1.80988 158370000000 steps
154.917 0.445463 
n radius_n error   
0 0 0
1 1 0
2 2.66632 0.000176911
3 4.14943 0.000487276
4 6.40764 0.000729599
5 8.05505 0.00121321
6 10.6117 0.00167127
7 12.1785 0.00252287
8 14.937 0.00293562
9 16.5692 0.00395301
10 19.3932 0.0046553
11 21.134 0.00581236
12 24.0399 0.00648048
13 25.8365 0.00940533
14 28.8425 0.0108066
15 30.6666 0.0126537
16 33.7696 0.0141371
17 35.6461 0.0144261
18 38.8185 0.0221388
19 40.7399 0.0263891
20 43.9735 0.0201645
21 45.9223 0.0220041
22 49.2396 0.0222328
23 51.2203 0.0246315
24 54.6164 0.0254167
25 56.6261 0.0276224
26 60.0792 0.0289459
27 62.1247 0.0315852
28 65.6028 0.0335451
29 67.6705 0.040146
30 71.2439 0.0388754
31 73.3826 0.048135
32 76.9734 0.0495745
33 79.1239 0.0568599
34 82.8044 0.0526112
35 84.968 0.05643
36 88.6662 0.0624788
37 90.8831 0.0654263
38 94.6225 0.0579973
39 96.8704 0.0611506
40 100.603 0.0681266
41 102.891 0.0727495
42 106.723 0.0695273
43 109.046 0.0745342
44 112.87 0.0802762
45 115.151 0.0844356
46 119.097 0.0877508
47 121.513 0.0941197
48 125.381 0.100785
49 127.822 0.099121
50 131.849 0.108993
51 134.225 0.100894
52 138.252 0.101557
53 140.682 0.104593
54 144.603 0.108503
55 147.087 0.118511
56 151.203 0.126441
57 153.694 0.147419
58 157.764 0.14158
59 160.27 0.152306
60 164.342 0.137837
61 166.884 0.15066
62 171.031 0.148392
63 173.572 0.155881
64 177.744 0.152021
65 180.367 0.16018
66 184.665 0.155811
67 187.329 0.16351
68 191.454 0.161706
69 194.122 0.167962
70 198.345 0.193233
71 200.949 0.196222
72 205.33 0.209239
73 207.966 0.21905
74 212.31 0.200616
75 214.954 0.214936
76 219.439 0.209333
77 222.142 0.228351
78 226.515 0.232611
79 229.23 0.270821
80 233.575 0.241279
81 236.435 0.254154
82 240.773 0.241823
83 243.691 0.250439
84 247.851 0.250745
85 250.756 0.266514
86 255.104 0.273203
87 258.11 0.273941
88 262.517 0.276892
89 265.541 0.295725
90 269.953 0.335447
91 272.998 0.319828
92 277.275 0.357079
93 280.229 0.337546
94 284.842 0.33029
95 287.967 0.372563
96 292.74 0.388249
97 295.784 0.346401
98 300.28 0.35532
99 303.211 0.356531
100 307.67 0.396363
101 310.614 0.3682
102 315.349 0.373705
103 318.11 0.382753
104 322.953 0.432437
105 326.09 0.423052
106 330.692 0.425142
107 333.435 0.439902
108 338.392 0.436593
109 341.623 0.435408
110 346.288 0.42989
111 349.436 0.441139
112 353.898 0.45552
113 357.229 0.462301
114 361.825 0.495518
115 365.476 0.545299
116 370.094 0.531762
117 373.558 0.629446
118 378.29 0.578567
119 381.387 0.554633
120 385.955 0.561451
121 389.111 0.595592
122 394.31 0.678483
123 397.268 0.664024
124 402.235 0.857717
125 405.251 0.726017
126 410.318 0.839784
127 413.244 0.943248
128 418.285 0.703456
129 421.829 0.807418
130 426.575 0.752855
131 429.929 0.720085
132 434.587 0.797234
133 438.28 0.715442
134 443.336 0.803822
135 447.057 0.936324
136 451.6 1.01749
137 455.388 0.891225
138 460.111 1.01307
139 463.471 0.961485
140 468.689 1.38723
141 472.208 1.28311
142 477.07 1.17288
143 480.303 1.21858
144 485.021 1.08593
145 488.949 1.00092
146 493.711 0.964374
147 497.129 1.10595
148 502.284 1.18858
149 505.592 1.11081
150 510.847 0.974749
151 514.173 1.14212
152 519.309 1.02941
153 522.604 1.04066
154 528.269 1.08458
155 531.917 1.17111
156 537.026 1.29946
157 540.564 1.30397
158 545.906 1.32981
159 548.855 1.42159
160 554.232 1.33462
161 557.255 1.42185
162 562.931 1.28111
163 567.105 1.29431
164 571.97 1.37731
165 575.972 1.46349
166 580.96 1.30534
167 585.016 1.27473
168 590.014 1.32575
169 593.947 1.37743
170 599.198 1.47505
171 602.258 1.55087
172 607.944 1.68998
173 611.884 1.56485
174 616.731 1.84847
175 620.934 1.92375
176 625.997 1.88172
177 629.773 1.97694
178 635.541 2.02431
179 639.081 2.29834
180 645.27 1.89826
181 648.252 1.70327
182 653.204 1.8498
183 657.225 1.96402
184 662.44 2.17887
185 666.322 1.86427
186 671.52 1.81431
187 675.11 2.37519
188 680.114 2.1216
189 683.768 2.4917
190 689.389 2.11726
191 693.187 2.28583
192 699.278 2.03482
193 701.994 1.98564
194 707.515 1.92853
195 711.404 2.12815
196 717.382 1.79243
197 721.791 1.77058
198 727.083 1.78015
199 730.789 1.89632
200 736.212 2.08882
201 739.732 1.93821
202 746.21 1.87236
203 750.749 1.69129
204 755.382 1.9911
205 760.526 1.87085
206 765.475 2.14674
207 770.673 1.89657
208 775.475 2.11816
209 779.328 2.3491
210 784.365 2.11152
211 788.81 2.27474
212 793.987 2.10145
213 798.389 2.26719
214 804.52 2.07008
215 808.013 2.14955
216 813.675 2.10912
217 817.648 2.19289
218 823.768 1.98189
219 827.578 2.4848
220 832.163 2.21499
221 837.939 2.37114
222 843.791 2.6278
223 848.553 2.35876
224 853.667 2.36265
225 858.077 2.32979
226 861.63 2.70901
227 866.638 2.71711
228 871.237 2.49348
